# Netscape HTTP Cookie File
# https://curl.haxx.se/docs/http-cookies.html
# This file was generated by libcurl! Edit at your own risk.

#HttpOnly_.login.sina.com.cn	TRUE	/	FALSE	0	tgc	TGT-MTc2ODYyMjI1MA==-1543313282-gz-9EEAEF16762BC9F7BB4B061739E21721-1
hpi.video.sina.com.cn	FALSE	/	FALSE	0	NEVIS-HPIVIDEO	2e191e652394e9dfec115fdb9dcbd6e1
api.sina.com.cn	FALSE	/	FALSE	0	WEB2	0882cc3cb61472dd1716aea56bcb6105
.sina.com.cn	TRUE	/	FALSE	0	U_TRS2	0000000b.73719e5.5bfd1781.89fccee1
.sina.com.cn	TRUE	/	FALSE	0	Apache	113.74.126.11_1543313277.677172
.gentags.net	TRUE	/	FALSE	1559125317	sina_hy	1
.gentags.net	TRUE	/	FALSE	1574936517	UNID	B37E4A710E16885BFD044C
#HttpOnly_.miniblink.net	TRUE	/	FALSE	1571545109	__cfduid	d17dc74df589cf253d801f77959e46d3f1540009109
.baidu.com	TRUE	/	FALSE	1543366923	BDORZ	B490B5EBF6F3CD402E515D22BCDA1598
#HttpOnly_.passport.baidu.com	TRUE	/	FALSE	1802455607	HISTORY	e95067aee7e0
#HttpOnly_.passport.baidu.com	TRUE	/	FALSE	1802455607	UBI	fi_PncwhpxZ%7ETaJc0j%7EtFkeDaKNq6KgvHPl
.mookie1.cn	TRUE	/	FALSE	1575625745	mdata	1|10810116854058257035|1541497745808
.mookie1.cn	TRUE	/	FALSE	1575625745	id	10810116854058257035
.ipinyou.com	TRUE	/	FALSE	1544119087	CMBMP	IWfsA_
.ipinyou.com	TRUE	/	FALSE	1544119087	CMTMS	-j9HPBe
.admaster.com.cn	TRUE	/	FALSE	1574819887	viewlist	szeJwVx8ERwCAQA7GOPHs4xtB_Y0.0k.RTu.LsOEKT.yvhVPP3QmnoA8H5CKo*
.admaster.com.cn	TRUE	/	FALSE	1573777507	admckid	1811150022421168485
.ipinyou.com	TRUE	/	FALSE	1855630149	PYID	IANCm95z003Ur
.kejet.net	TRUE	/	FALSE	3429317625	AWD	F1gKCgoCMzkg5Jix3wUKCQoBOCDpzfTfBQ
.sohu.com	TRUE	/	FALSE	2147500800	SUV	1811151232076657
.miaozhen.com	TRUE	/	FALSE	1604420723	tsc	3_5bc9bd29_5bec4c73_1_4
cm.adxvip.com	FALSE	/	FALSE	1543341472	CMIDS	MkRGODMwQjEzMDM1N0Q1
.adxvip.com	TRUE	/	FALSE	1543341472	cmdsp	MkRGODMwQjEzMDM1N0Q1
.adxvip.com	TRUE	/	FALSE	2542212710	KUID	hmUr48I0
.kejet.net	TRUE	/	FALSE	3428213108	KUID	3HgFXgtZ
.pro.cn	TRUE	/	FALSE	1856913074	esproid	6ca8816a389bd357
.stg8.com	TRUE	/	FALSE	1857172262	__cuid	1541553062671681
.biddingx.com	TRUE	/	FALSE	1574850110	cmsign	S20400000000010000000008002280
.biddingx.com	TRUE	/	FALSE	1857172262	__cuid	1541553062671681
.youku.com	TRUE	/	FALSE	2147483647	__ayvstp	1
.youku.com	TRUE	/	FALSE	2147483647	__yscnt	1
.youku.com	TRUE	/	FALSE	2147483647	__ayft	1543255027000
.youku.com	TRUE	/	FALSE	2322244275	__ysuid	15415530740040EK
www.2cq.com	FALSE	/	FALSE	1559008338	CNZZDATA5855238	cnzz_eid%3D912449466-1543249756-https%253A%252F%252Ftieba.baidu.com%252F%26ntime%3D1543280173
.2cq.com	TRUE	/	FALSE	1558979298	UM_distinctid	1675122dcdb2e9-0d21e0bd2ae282-631a1375-1fa400-1675122dcdd20
.2cq.com	TRUE	/	FALSE	1545875538	client	1003
www.2cq.com	FALSE	/	FALSE	1605462498	lg	1
.2cq.com	TRUE	/third	FALSE	1545875536	spreed	10001000
api.geetest.com	FALSE	/	FALSE	1571483636	GeeTestUser	4c6d8d4a6237ea83cfe68f242065273a
#HttpOnly_.passport.baidu.com	TRUE	/	FALSE	1802483545	HOSUPPORT	1
tieba.baidu.com	FALSE	/	FALSE	1574819533	Hm_lvt_98b9d8c2fd6608d564bf2ac2ae642948	1543254450,1543254724,1543283295
.hm.baidu.com	TRUE	/	FALSE	2147385600	HMACCOUNT	9C193DDC88F7EA15
.tieba.baidu.com	TRUE	/	FALSE	1609430399	TIEBAUID	cb23caae14130a0d384a57f1
.tieba.baidu.com	TRUE	/	FALSE	1609430399	TIEBA_USERTYPE	c061bb2c051fa89875c43d63
.l.qq.com	TRUE	/	FALSE	1557911933	cm_cookie	V1,110066&9mSDg0jg0o30&AQEB4w86KZo1z4AW0NJblCuwDHx9-t7aRFgr&181019&181019,110065&Xwey2lyySS&AQEB4w86KZo1z4B8oE8SWXQrcc4oJlK4VIaX&181019&181019,110061&442be4f8e9e3f97&AQEB4w86KZo1z4Bc0OOcZBomU9ZMax7nZETk&181116&181116
.reachmax.cn	TRUE	/	FALSE	4693547823	amz	1mSDg0EYEn2A
m.reachmax.cn	FALSE	/	FALSE	4695812708	t_7	1542212707
.miaozhen.com	TRUE	/	FALSE	1604420723	a	1mSDg0EYEn2A
.reachmax.cn	TRUE	/	FALSE	1605284725	a	Xwey2lyySS
m.reachmax.cn	FALSE	/	FALSE	4695812708	t_4	1542212706
.scorecardresearch.com	TRUE	/	FALSE	1604290810	UIDR	1542082810
.scorecardresearch.com	TRUE	/	FALSE	1604290810	UID	1FC16525496a21a10770abg1542082810
routertips.video.qq.com	FALSE	/	FALSE	1913113928	tips_guid	c8FOEafdOQ3s4iJGKg
v.qq.com	FALSE	/	FALSE	1545757758	bucket_id	9231008
v.qq.com	FALSE	/	FALSE	1606237757	ts_uid	5693863796
v.qq.com	FALSE	/	FALSE	1558717757	ts_refer	v.baidu.com/link%3Furl%3Ddm_30cm8kAb0B-RKrtF0BCJsUOxIrqIIEq42zOn8zWmkPO21Rrt_k72qQ29k9lyF2Hp_EzkNLNajSROU6RBz_-YCopyMV4RkoVVIzRBZGZW
.l.qq.com	TRUE	/	FALSE	1543828160	adid	0
.irs01.com	TRUE	/	FALSE	1605284700	_iwt_id	SelSAVxM7FsevaR3R1Uk0AA
.qq.com	TRUE	/	FALSE	2147299200	pgv_pvid	6975702700
pos.baidu.com	FALSE	/	FALSE	1629565679	FP2=777E4A7075B23A8E31E033E92EA27EDC:FG	1
pos.baidu.com	FALSE	/	FALSE	1629565679	FP=010403C2D3F5A681C7CB06556D1A9ADF:FG	1
passport.weibo.com	FALSE	/visitor	FALSE	1573790132	tid=n9irG5qy3tv9rNkG9C+dD4RLoBGrNH0S4zETBnhBv4o	__095
.weibo.com	TRUE	/	FALSE	1574850122	SUBP	0033WrSXqPxfM725Ws9jqgMF55529P9D9WhnympaLPfyubLGC5nHghih5JpX5K-hUgL.Fo2NSonceozESK52dJLoINqLxKqL1h.LB-zLxK-L1-eLBo5LxK-L1heLBKM_i--4i-2ciK.ci--fi-zRi-82i--ci-zfiKysi--Ri-2NiKnRi--fiK.4i-2Ri--ciKL8i-zci--ciKL8iKnXi--fiK.7i-z4i--NiKn4iKLFi--fi-zRiKnR
#HttpOnly_.passport.weibo.com	TRUE	/	FALSE	1858674122	SRT	D.QqHBJZ4pIPWod!Mb4cYGSdM1isS6dDY95!ywTebHNEYdPcfuWEHpMERt4EP1RcsrAcPJ4bBOTsVuObPZRcbOimiGWFHkiDPe5PSFOcyqiPWHJcm-T!n-deHq*B.vAflW-P9Rc0lR-yk_DvnJqiQVbiRVPBtS!r3JZPQVqbgVdWiMZ4siOzu4DbmKPWfUebkVFEJ4FSuWdHJMrJsU!YeTFbfi49ndDPIIdYPSrnlMc0pObi6UcibU39E4rjsJcM1OFyHOeEJ5mkoODEfI!oCIQ9J5mjkODmkS4oCUqPJ5mjkODEfS4oCNrsaTNrkiF!kJci9NpuZTNrkSc!k5bH9IOXpTNrkR-!k5cS9N3bqTNrk4c!kJ!u9N-uNTNrkScbIIZM9IOHNTNrkR-bIODY9IQ9ZTNrkR-bIODY9N-uRTNrkScbIIZW9IQfrTNrkOcbIUZM9NroFTNrkSc!k5bH9N-uN
.passport.weibo.com	TRUE	/	FALSE	1858674122	SRF	1543314122
.weibo.com	TRUE	/	FALSE	1858391750	SINAGLOBAL	9657429022819.56.1543031750915
.weibo.com	TRUE	/	FALSE	1574142619	ULV	1543038619300:5:5:5:5679966647582.218.1543038615980:1543038514866
.sina.com.cn	TRUE	/	FALSE	2147482800	SINAGLOBAL	172.16.92.24_1543031756.654160
.taobao.com	TRUE	/	FALSE	1548683628	t	e2ca245d537dd0f7793ba954c7f15222
.mmstat.com	TRUE	/	FALSE	1856267629	cna	bVBfFGz3XygCAXFKfNXFGihP
.taobao.com	TRUE	/	FALSE	2147483647	cna	bVBfFGz3XygCAXFKfNXFGihP
.taobao.com	TRUE	/	FALSE	1556459632	isg	BAcHazQcEEZHYJTKq1TZVTaTnbvRDNvu4NtBz9n0Ixa9SCcK4dxrPkWb7IoWu7Nm
.ynuf.alipay.com	TRUE	/	TRUE	1572443632	umdata_	2BA477700510A7DF1E57210B9796544E5FCBD6EB448D1B39B0F60F0E06D5EB441A20E87C8165F332CD43AD3E795C914CCB66FD1B95EEB4A7FD632EDCFEF81C40
g.alicdn.com	FALSE	/alilog/oneplus	FALSE	1572443632	_lastvisited	%2C%2C%2C%2C%2C%2C%2C%2Cjnvsmak3
#HttpOnly_.mmstat.com	TRUE	/	TRUE	1543745495	cad	x+NcZnA8JW18Nq4Cf4/5pBZtuvkRwpPiox0LDVqZFeo=0001
#HttpOnly_.mmstat.com	TRUE	/	TRUE	1543745495	cap	e87e
g.alicdn.com	FALSE	/	FALSE	1856267632	_uab_collina	154090763266260217064137
g.alicdn.com	FALSE	/	FALSE	1574676693	_umdata	70CF403AFFD707DF8A85469FA29F6A77A73FC9A8C3CCDE94EDEFF90D2091A4862EED70654470AFA5CD43AD3E795C914CD9C6E36E4F0335AE46F4A7E04C292BA3
.baidu.com	TRUE	/	FALSE	1573748681	BAIDUID	95DA47FB3891F0B2E50DD01E5053F633:FG=1
.baidu.com	TRUE	/	FALSE	3688391143	BIDUPSID	404AC290176124E478C8F055A9C00D8E
.baidu.com	TRUE	/	FALSE	3688391143	PSTM	1540907496
.qq.com	TRUE	/	FALSE	1858525457	tvfe_boss_uuid	21a02e67665b68cc
.2.xiaodutv.com	TRUE	/	FALSE	2147483647	POSMEDIAID=ceefaccde8e50cde19228e377b73539c18681122a579f3500884466a9c1852e58302c404f251f846537c7d0deb2df9a5:FG	1
.l.qq.com	TRUE	/	FALSE	2145916800	appuser	5EA9A43C680413BF
.l.qq.com	TRUE	/	FALSE	2145916800	o_minduid	scm50Ou5o8j2Dt7BHGXOIGDuBKQArHsH
pos.baidu.com	FALSE	/	FALSE	1629643824	FP=C65683963EDF475559AD7354F5C65389:FG	1
pos.baidu.com	FALSE	/	FALSE	1629643824	FP2=50CB6B97F8354FDE479A1AEA057A3BF9:FG	1
tieba.baidu.com	FALSE	/	FALSE	1669513905	bdshare_firstime	1543283505229
tieba.baidu.com	FALSE	/	FALSE	1574819542	Hm_lvt_287705c8d9e2073d13275b18dbd746dc	1543283512
sina.com.cn	FALSE	/	FALSE	1574853209	UOR	news.sina.com.cn,comment5.news.sina.com.cn,
sina.com.cn	FALSE	/	FALSE	1574421213	ULV	1543317213863:1:1:1:113.74.126.11_1543313277.677172:
news.sina.com.cn	FALSE	/zxt	FALSE	1543356477	SSCSum	32
.ssp86.com	TRUE	/	FALSE	1573904224	V	6919108412702639397
.cm.jd.com	TRUE	/	FALSE	1543569533	dsp_tx	85850e136be7737.AQEB4w86KZo1z4Bc0OOcZBomU9ZMax7nZETk
.openx.net	TRUE	/	FALSE	1573793544	i	f15cc674-3f30-4c0c-80e2-49ecc735a1c3|1542257546
.bidswitch.net	TRUE	/	FALSE	1573793546	c	1542257546
.bidswitch.net	TRUE	/	FALSE	1573793546	tuuid_lu	1542257546
.bidswitch.net	TRUE	/	FALSE	1573793546	tuuid	f0eb7680-86fe-49d0-b1f2-a6878579173d
#HttpOnly_d.adroll.com	FALSE	/	FALSE	1576385544	__adroll	701ab01716c128fb074323d7568f4315-g_1542257546-a_1542257544
www.markmonitor.com	FALSE	/	FALSE	1573793543	__ar_v4	%7C5EJ37RO3R5DW3JGOPCGRQT%3A20181115%3A1%7C3YSMGXXR5BBXPLZHY5I6OF%3A20181115%3A1%7CVCVFAQ2ORBHMXHDI52EZKN%3A20181115%3A1
www.markmonitor.com	FALSE	/	FALSE	1699937541	__adroll_fpc	b38d1e851d46942ecb63e8bb5c4f8e29
.eloqua.com	TRUE	/	FALSE	1605415942	ELQSTATUS	OK
.eloqua.com	TRUE	/	FALSE	1605415942	ELOQUA	GUID=DC3E039BE1A14CFE960F40C216F15B48
www.markmonitor.com	FALSE	/	FALSE	1546577519	fonce_current_user	1
www.markmonitor.com	FALSE	/	FALSE	1546577519	fonce_current_day	1,2018-11-15
.markmonitor.com	TRUE	/	FALSE	1605329518	_ga	GA1.2.2108982539.1542257518
#HttpOnly_.fugetech.com	TRUE	/	FALSE	1857616327	parter_2567	1062926195484860416,2018111512320600099312700151085686
#HttpOnly_.fugetech.com	TRUE	/	FALSE	1857616327	fuge1	CIDA1ILkt5HgDg==
#HttpOnly_.fugetech.com	TRUE	/	FALSE	1857616327	fuge	CIDA1ILkt5HgDg==
.optimix.asia	TRUE	/	FALSE	1604464326	u	1542256326993|1542256326993|1542256326993|1542256326993|1542256326993|1542256326993|1542256326993|1542256326993|1542256326993|1542256326993|1542256326993|1542256326993|1542256326993|1542256326993|1542256326993|1542256326993|
.optimix.asia	TRUE	/	FALSE	1604464327	opxPID	2018111512320600099312700151085686
.optimix.asia	TRUE	/	FALSE	1604464325	v	"2018111512320600099312700151085686|::"
www.ce.cn	FALSE	/	FALSE	2145830400	wdlast	1542256322
.ce.cn	TRUE	/	FALSE	2145830400	wdcid	53243991e9917fb2
.ce.cn	TRUE	/	FALSE	4097260800	ALLYESID4	10B02C76D30EAFB6
#HttpOnly_.60mil.com	TRUE	/	FALSE	1573779539	__cfduid	d2b86e60d01bdcd094d40a9c33c1e0cf11542243539
.hubpd.com	TRUE	/	FALSE	1573779523	UUID	dqpp4kom84xt8sqy6lwxzbym80zbmip5
.huanqiu.com	TRUE	/	FALSE	1573779521	_ma_tk	mvrhv9tvfa28ffg9ig59dztrb3e19e2s
.cnzz.com	TRUE	/	FALSE	1857603519	cna	bVBfFGz3XygCAXFKfNXFGihP
.ad-survey.com	TRUE	/	FALSE	1605344322	uid	t*f4f87ec4-3864-47c8-afb3-cd8f19f9fd1a*5becc4bf
www.huanqiu.com	FALSE	/	FALSE	1557968316	CNZZDATA1000010102	659773815-1542238922-%7C1542238922
.huanqiu.com	TRUE	/	FALSE	1573779516	Hm_lvt_1fc983b4c305d209e7e05d96e713939f	1542243516
www.huanqiu.com	FALSE	/	FALSE	1573779514	oneapmclientid	16714e07a7968-09c8cde82fa4d9-631a1375-1fa400-16714e07a7c98
3w.huanqiu.com	FALSE	/tag	FALSE	1857573782	userID	KsOvYMBlwJTrlgxF1FbxMJDxsfwbLznp
3w.huanqiu.com	FALSE	/a/7a6d27	FALSE	1857573740	userID	RxTGl9qGGXMRY2q3ldayhV9CM1zlh9jf
3w.huanqiu.com	FALSE	/a/21eee3	FALSE	1857573637	userID	yBSFhrlcuGkKj64RW3uMAnsQSZSOorId
3w.huanqiu.com	FALSE	/a/a4d1ef	FALSE	1857573076	userID	YCxmmYAYHSQMD9Z4sNvT6LyLz2lW82Lo
.huanqiu.com	TRUE	/	FALSE	1573748759	api360_identifier	70722768
3w.huanqiu.com	FALSE	/	FALSE	1557938572	CNZZDATA1254746123	2056806639-1542207760-null%7C1542213161
3w.huanqiu.com	FALSE	/a/c36dc8	FALSE	1857572750	userID	ES79MChbpFQQp9XPoHvrJiPGYztqXOay
.huanqiu.com	TRUE	/	FALSE	1605285785	_ga	GA1.2.1170434880.1542212750
3w.huanqiu.com	FALSE	/	FALSE	1573749782	Hm_lvt_dc3f241db204d00b0a8b7103895312c4	1542212750,1542213075
3w.huanqiu.com	FALSE	/	FALSE	1857572749	STATS_UID_55f7fd51a8aa42b957e16c961b0713dd	RZ2esXTvzukRKahJNd4FsEwbWWk9Iw3K
3w.huanqiu.com	FALSE	/	FALSE	1557938581	CNZZDATA1275139529	1392658816-1542208129-null%7C1542213529
.huanqiu.com	TRUE	/	FALSE	1557937548	UM_distinctid	167130b066443-0a17c24f76797a-631a1375-1fa400-167130b066618f
.noscreenplz2.ifeng.com	TRUE	/	FALSE	2147483647	POSMEDIAID=5341fab6072c749d630332dc9dd827d4f77c50fce8b3e0d5335f5351b4f689111379e2d109a55373b365a060db7fc106:FG	1
.adxvip.com	TRUE	/	FALSE	1543422311	Q5QGU7FE9AZMPKSJ5ER3	-
.adxvip.com	TRUE	/	FALSE	1543422311	CMPIDS	Q5QGU7FE9AZMPKSJ5ER3
mc.funshion.com	FALSE	/	FALSE	1543766400	_mc_custom_8425	{"181332":{"c":2},"e":1543766400000}
www.ifeng.com	FALSE	/	FALSE	1557937508	CNZZDATA1256004986	1955408760-1542212654-null%7C1542212654
.ifeng.com	TRUE	/	FALSE	1573316707	userid	1489497727338_z3nx0m2270
mc.funshion.com	FALSE	/	FALSE	1543766400	_mc_custom_8426	{"181416":{"c":2},"e":1543766400000}
mc.funshion.com	FALSE	/	FALSE	1857831905	_mc_uuid	{"uuid":"d821b130e82911e892a71d71f82a133b"}
.pub.funshion.com	TRUE	/	FALSE	1543593599	l_282847	v1:6#1543593599
.pub.funshion.com	TRUE	/	FALSE	1543766399	l_276737	v1:1#1543766399
news.ifeng.com	FALSE	/	FALSE	1573748704	Hm_lvt_6b2d710048ee7cec5c9e4731c33e21a2	1542212704
.admaster.com.cn	TRUE	/	FALSE	1573748562	adp	szeJw.NDTWM.fRM.Qy1.M2VTY0NTEyMjQyNTMCADpABK4*
.fun.tv	TRUE	/	FALSE	1573748703	mzStable	0
.fun.tv	TRUE	/	FALSE	1573748703	mzExTime	0
.fun.tv	TRUE	/	FALSE	1573748703	mzTip	
.fun.tv	TRUE	/	FALSE	1573748702	mick	153001808323c47
pos.baidu.com	FALSE	/	FALSE	1628643522	FP2=221D745CCCA4C7B6725B1A8FC26EEE49:FG	1
pos.baidu.com	FALSE	/	FALSE	1628643522	FP=3E909C883BC15B5F207DBA03AD75E871:FG	1
news.ifeng.com	FALSE	/	FALSE	1573748700	Hm_lvt_03ee991a65e88f21553ed82a0ddec689	1542212700
pos.baidu.com	FALSE	/	FALSE	1628644370	FP2=A3268FB15051C5018EB97ED10A31CB1F:FG	1
pos.baidu.com	FALSE	/	FALSE	1628644370	FP=BB9B1AF535A13A6FCCBB86BC2A2A0BA1:FG	1
vas.fun.tv	FALSE	/	FALSE	1573748699	fck	1542212699c58a4
vas.fun.tv	FALSE	/	FALSE	1557937499	CNZZDATA1259112374	1710000640-1542208854-http%253A%252F%252Fwww.60mil.com%252F%7C1542208854
vas.fun.tv	FALSE	/	FALSE	1557937499	UM_distinctid	167130a438123f-0a4d370c07ac2-631a1375-1fa400-167130a438315c
.mediav.com	TRUE	/	FALSE	4097260800	huid	bbce31f8da8c0336bfb0acb0b475a41e
.360.cn	TRUE	/	FALSE	1857572697	__huid	10GCUYV0qYdbdsgJnZSsvuYQIP%2BhLhF%2F0eHp%2FLkiDrKAY%3D
www.60mil.com	FALSE	/	FALSE	1573748698	Hm_lvt_e13b2a3d32b3805aed01bb84c720ddab	1542212698
.gtags.net	TRUE	/	FALSE	1543453139	cmtf	pi9.
.gtags.net	TRUE	/	FALSE	4294967295	zid	d99c4175943ae94ff5cdcf60290e41de
.sogou.com	TRUE	/	FALSE	2147483647	SUID	237F4A713765860A5BEC4C5400074444
.sogou.com	TRUE	/	FALSE	1544835537	ad	hkllllllll2bE9eUlllllVs7e29llllltUI@wZllll9lllllRZlll5@@@@@@@@@@
news.ifeng.com	FALSE	/	FALSE	1557968335	CNZZDATA1257375399	1056947316-1542211274-http%253A%252F%252Fnews.baidu.com%252F%7C1542238274
.ifeng.com	TRUE	/	FALSE	1557937493	UM_distinctid	167130a2e5a125-08ee411e17779e-631a1375-1fa400-167130a2e5c1d5
.sogou.com	TRUE	/	FALSE	1573748693	CXID	BB237FDB11B134942A130AA425AA2D6C
iis1.deliver.ifeng.com	FALSE	/	FALSE	1573779538	iisuid	1542212688046_qurv6fnl
.wrating.com	TRUE	/	FALSE	1853252687	vjsid	CsJh7VvsTE9xan+P7tCOAg==
.rubiconproject.com	TRUE	/	FALSE	1573103476	khaos	JO6PH1EK-1T-HTXQ
pixel.rubiconproject.com	FALSE	/	FALSE	1573103473	audit	"ioNM8RQ6ikI7bgadKmx1NTrBP9vXkeRbWF1bdyZyYyMjAzbppxu5eSW540f5HQJCSPPV8FMXsbI2OSVBOyR7WQ=="
pixel.rubiconproject.com	FALSE	/exchange/	FALSE	1573103475	audit	ioNM8RQ6ikI7bgadKmx1NTrBP9vXkeRbWF1bdyZyYyNrMmW+UbvQc2TvZQuzOkGhGcYjkGtMMjcISMRujwLszTAG7a4tzQxN
.mookie1.com	TRUE	/	FALSE	1575625745	mdata	1|11026219271034855356|1541497745779
.mookie1.com	TRUE	/	FALSE	1575625745	id	11026219271034855356
.com.cn	TRUE	/	FALSE	1605101122	_ga	GA1.2.248664350.1541497741
.58.com	TRUE	/	FALSE	1572922238	xxzl_deviceid	4EdAwK%2BqAKKVHSGic6gYFpBF%2B5mXuPHlnfmOgRq2%2BzPH0z33O3vMyRR4ZFDHoVRh
.58.com	TRUE	/	FALSE	1572922236	als	0
.zhaopin.com	TRUE	/	FALSE	2147483647	nTalk_CACHE_DATA	{uid:kf_9051_ISME9754_27210053,tid:1540009566568684}
.zhaopin.com	TRUE	/	FALSE	1603082531	NTKF_T2D_CLIENTID	guest961D7D5E-3693-9779-3BDB-8FB3161A384E
